Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1,7,2014-08-17,0,0,0,0,0,1
2,7,2014-08-17,0,0,0,0,0,0
3,7,2014-08-17,0,0,0,0,0,0
4,7,2014-08-17,0,0,0,0,0,0
5,7,2014-08-17,0,0,0,0,0,0
1,6,2014-08-16,4425,544,1,0,0,1
2,6,2014-08-16,2847,336,1,0,0,0
3,6,2014-08-16,3216,404,1,0,0,0
4,6,2014-08-16,9756,1276,1,0,0,0
5,6,2014-08-16,1998,228,1,0,0,0
1,5,2014-08-15,3746,479,1,0,0,1
2,5,2014-08-15,4218,498,1,0,0,1
3,5,2014-08-15,5156,677,1,0,0,1
4,5,2014-08-15,9048,1217,1,0,0,1
5,5,2014-08-15,3667,512,1,0,0,1
1,4,2014-08-14,3906,481,1,0,0,1
2,4,2014-08-14,4606,564,1,0,0,1
3,4,2014-08-14,5668,702,1,0,0,1
4,4,2014-08-14,8230,1107,1,0,0,1
5,4,2014-08-14,3790,484,1,0,0,1
1,3,2014-08-13,4069,496,1,0,0,1
2,3,2014-08-13,5010,670,1,0,0,1
3,3,2014-08-13,6051,753,1,0,0,1
4,3,2014-08-13,7832,1136,1,0,0,1
5,3,2014-08-13,4458,592,1,0,0,1
1,2,2014-08-12,3185,421,1,0,0,1
2,2,2014-08-12,4319,535,1,0,0,1
3,2,2014-08-12,5431,696,1,0,0,1
4,2,2014-08-12,7896,1130,1,0,0,1
5,2,2014-08-12,3831,529,1,0,0,1
1,1,2014-08-11,3886,505,1,0,0,1
2,1,2014-08-11,4158,554,1,0,0,1
3,1,2014-08-11,6114,757,1,0,0,1
4,1,2014-08-11,9674,1343,1,0,0,1
5,1,2014-08-11,4414,554,1,0,0,1
1,7,2014-08-10,0,0,0,0,0,1
2,7,2014-08-10,0,0,0,0,0,0
3,7,2014-08-10,0,0,0,0,0,0
4,7,2014-08-10,0,0,0,0,0,0
5,7,2014-08-10,0,0,0,0,0,0
1,6,2014-08-09,4174,504,1,0,0,1
2,6,2014-08-09,2592,344,1,0,0,0
3,6,2014-08-09,3131,408,1,0,0,0
4,6,2014-08-09,9266,1227,1,0,0,0
5,6,2014-08-09,1711,205,1,0,0,0
1,5,2014-08-08,4451,503,1,1,0,1
2,5,2014-08-08,4597,498,1,1,0,1
3,5,2014-08-08,6763,760,1,1,0,1
4,5,2014-08-08,9698,1219,1,1,0,1
5,5,2014-08-08,5051,573,1,1,0,1
1,4,2014-08-07,4154,480,1,1,0,1
2,4,2014-08-07,4809,563,1,1,0,1
3,4,2014-08-07,8010,827,1,1,0,1
4,4,2014-08-07,9872,1269,1,1,0,1
5,4,2014-08-07,4940,583,1,1,0,1
1,3,2014-08-06,5337,575,1,1,0,1
2,3,2014-08-06,6331,767,1,1,0,1
3,3,2014-08-06,7499,798,1,1,0,1
4,3,2014-08-06,8860,1199,1,1,0,1
5,3,2014-08-06,5711,680,1,1,0,1
1,2,2014-08-05,5433,620,1,1,0,1
2,2,2014-08-05,5811,621,1,1,0,1
3,2,2014-08-05,8714,868,1,1,0,1
4,2,2014-08-05,9990,1336,1,1,0,1
5,2,2014-08-05,6108,636,1,1,0,1
1,1,2014-08-04,5655,592,1,1,0,1
2,1,2014-08-04,6315,668,1,1,0,1
3,1,2014-08-04,9055,891,1,1,0,1
4,1,2014-08-04,11754,1518,1,1,0,1
5,1,2014-08-04,5391,614,1,1,0,1
1,7,2014-08-03,0,0,0,0,0,1
2,7,2014-08-03,0,0,0,0,0,0
3,7,2014-08-03,0,0,0,0,0,0
4,7,2014-08-03,0,0,0,0,0,0
5,7,2014-08-03,0,0,0,0,0,0
1,6,2014-08-02,4731,555,1,0,0,1
2,6,2014-08-02,3354,451,1,0,0,0
3,6,2014-08-02,4157,466,1,0,0,0
4,6,2014-08-02,10071,1337,1,0,0,0
5,6,2014-08-02,1593,220,1,0,0,0
1,5,2014-08-01,5038,572,1,1,0,1
2,5,2014-08-01,5434,620,1,1,0,1
3,5,2014-08-01,7893,787,1,1,0,1
4,5,2014-08-01,11112,1354,1,1,0,1
5,5,2014-08-01,4381,562,1,1,0,1
1,4,2014-07-31,5106,575,1,1,0,0
2,4,2014-07-31,6301,703,1,1,0,1
3,4,2014-07-31,8891,877,1,1,0,1
4,4,2014-07-31,12533,1451,1,1,0,1
5,4,2014-07-31,5824,630,1,1,0,1
1,3,2014-07-30,5487,587,1,1,0,1
2,3,2014-07-30,6308,768,1,1,0,1
3,3,2014-07-30,8399,809,1,1,0,1
4,3,2014-07-30,10032,1288,1,1,0,1
5,3,2014-07-30,5310,649,1,1,0,1
1,2,2014-07-29,5252,591,1,1,0,1
2,2,2014-07-29,5274,561,1,1,0,1
3,2,2014-07-29,7497,740,1,1,0,1
4,2,2014-07-29,9808,1311,1,1,0,1
5,2,2014-07-29,5283,551,1,1,0,1
1,1,2014-07-28,5372,584,1,1,0,1
2,1,2014-07-28,6494,641,1,1,0,1
3,1,2014-07-28,8778,787,1,1,0,1
4,1,2014-07-28,11033,1379,1,1,0,1
5,1,2014-07-28,6846,711,1,1,0,1
1,7,2014-07-27,0,0,0,0,0,0
2,7,2014-07-27,0,0,0,0,0,0
3,7,2014-07-27,0,0,0,0,0,0
4,7,2014-07-27,0,0,0,0,0,0
5,7,2014-07-27,0,0,0,0,0,0
1,6,2014-07-26,4266,488,1,0,0,0
2,6,2014-07-26,2243,316,1,0,0,0
3,6,2014-07-26,4132,449,1,0,0,0
4,6,2014-07-26,8805,1170,1,0,0,0
5,6,2014-07-26,2200,236,1,0,0,0
1,5,2014-07-25,3858,461,1,0,0,0
2,5,2014-07-25,3956,500,1,0,0,1
3,5,2014-07-25,4346,562,1,0,0,1
4,5,2014-07-25,7655,1046,1,0,0,1
5,5,2014-07-25,3747,500,1,0,0,1
1,4,2014-07-24,3557,494,1,0,0,0
2,4,2014-07-24,3886,510,1,0,0,1
3,4,2014-07-24,5139,603,1,0,0,1
4,4,2014-07-24,7355,1034,1,0,0,1
5,4,2014-07-24,3425,454,1,0,0,1
1,3,2014-07-23,3806,476,1,0,0,0
2,3,2014-07-23,5152,705,1,0,0,1
3,3,2014-07-23,5553,643,1,0,0,1
4,3,2014-07-23,6514,950,1,0,0,1
5,3,2014-07-23,4276,592,1,0,0,1
1,2,2014-07-22,3933,495,1,0,0,0
2,2,2014-07-22,4509,566,1,0,0,1
3,2,2014-07-22,6267,675,1,0,0,1
4,2,2014-07-22,7589,1076,1,0,0,1
5,2,2014-07-22,3537,458,1,0,0,1
1,1,2014-07-21,4507,528,1,0,0,0
2,1,2014-07-21,3802,494,1,0,0,1
3,1,2014-07-21,5884,652,1,0,0,1
4,1,2014-07-21,8649,1242,1,0,0,1
5,1,2014-07-21,3753,486,1,0,0,1
1,7,2014-07-20,0,0,0,0,0,0
2,7,2014-07-20,0,0,0,0,0,0
3,7,2014-07-20,0,0,0,0,0,0
4,7,2014-07-20,0,0,0,0,0,0
5,7,2014-07-20,0,0,0,0,0,0
1,6,2014-07-19,4084,477,1,0,0,0
2,6,2014-07-19,3009,339,1,0,0,0
3,6,2014-07-19,3251,394,1,0,0,0
4,6,2014-07-19,8840,1171,1,0,0,0
5,6,2014-07-19,1897,237,1,0,0,0
1,5,2014-07-18,4609,506,1,1,0,0
2,5,2014-07-18,4971,550,1,1,0,0
3,5,2014-07-18,6751,704,1,1,0,1
4,5,2014-07-18,9353,1268,1,1,0,1
5,5,2014-07-18,5480,603,1,1,0,0
1,4,2014-07-17,4685,525,1,1,0,0
2,4,2014-07-17,5315,600,1,1,0,0
3,4,2014-07-17,7874,808,1,1,0,1
4,4,2014-07-17,10045,1295,1,1,0,1
5,4,2014-07-17,5421,598,1,1,0,0
1,3,2014-07-16,5424,566,1,1,0,0
2,3,2014-07-16,7113,869,1,1,0,0
3,3,2014-07-16,8036,833,1,1,0,1
4,3,2014-07-16,10720,1322,1,1,0,1
5,3,2014-07-16,6106,743,1,1,0,0
1,2,2014-07-15,5298,538,1,1,0,0
2,2,2014-07-15,6361,692,1,1,0,0
3,2,2014-07-15,9153,864,1,1,0,1
4,2,2014-07-15,10719,1333,1,1,0,1
5,2,2014-07-15,6197,668,1,1,0,0
1,1,2014-07-14,5083,532,1,1,0,0
2,1,2014-07-14,7014,714,1,1,0,0
3,1,2014-07-14,8761,831,1,1,0,1
4,1,2014-07-14,12949,1562,1,1,0,1
5,1,2014-07-14,7096,703,1,1,0,0
1,7,2014-07-13,0,0,0,0,0,0
2,7,2014-07-13,0,0,0,0,0,0
3,7,2014-07-13,0,0,0,0,0,0
4,7,2014-07-13,0,0,0,0,0,0
5,7,2014-07-13,0,0,0,0,0,0
1,6,2014-07-12,4409,531,1,0,0,0
2,6,2014-07-12,2806,340,1,0,0,0
3,6,2014-07-12,4098,435,1,0,0,0
4,6,2014-07-12,10335,1370,1,0,0,0
5,6,2014-07-12,2340,264,1,0,0,0
1,5,2014-07-11,4020,463,1,0,0,0
2,5,2014-07-11,3402,494,1,0,0,0
3,5,2014-07-11,6441,715,1,0,0,1
4,5,2014-07-11,9195,1224,1,0,0,1
5,5,2014-07-11,3991,533,1,0,0,0
1,4,2014-07-10,3741,472,1,0,0,0
2,4,2014-07-10,4557,507,1,0,0,0
3,4,2014-07-10,6701,704,1,0,0,1
4,4,2014-07-10,10000,1293,1,0,0,1
5,4,2014-07-10,3465,502,1,0,0,0
1,3,2014-07-09,3547,485,1,0,0,0
2,3,2014-07-09,4602,568,1,0,0,0
3,3,2014-07-09,5006,571,1,0,0,1
4,3,2014-07-09,9042,1183,1,0,0,1
5,3,2014-07-09,4109,587,1,0,0,0
1,2,2014-07-08,4081,510,1,0,0,0
2,2,2014-07-08,4009,538,1,0,0,0
3,2,2014-07-08,5039,609,1,0,0,1
4,2,2014-07-08,8844,1180,1,0,0,0
5,2,2014-07-08,3704,496,1,0,0,0
1,1,2014-07-07,4223,505,1,0,0,0
2,1,2014-07-07,3981,522,1,0,0,0
3,1,2014-07-07,6884,784,1,0,0,1
4,1,2014-07-07,9810,1392,1,0,0,0
5,1,2014-07-07,4125,582,1,0,0,0
1,7,2014-07-06,0,0,0,0,0,0
2,7,2014-07-06,0,0,0,0,0,0
3,7,2014-07-06,0,0,0,0,0,0
4,7,2014-07-06,0,0,0,0,0,0
5,7,2014-07-06,0,0,0,0,0,0
1,6,2014-07-05,5176,589,1,0,0,0
2,6,2014-07-05,4043,1013,1,0,0,0
3,6,2014-07-05,4763,529,1,0,0,0
4,6,2014-07-05,10034,1350,1,0,0,0
5,6,2014-07-05,2207,233,1,0,0,0
1,5,2014-07-04,4025,450,1,1,0,0
2,5,2014-07-04,5200,1133,1,1,0,0
3,5,2014-07-04,7585,812,1,1,0,0
4,5,2014-07-04,8551,1255,1,1,0,0
5,5,2014-07-04,4886,579,1,1,0,0
1,4,2014-07-03,4756,514,1,1,0,0
2,4,2014-07-03,5824,888,1,1,0,0
3,4,2014-07-03,8883,920,1,1,0,0
4,4,2014-07-03,10659,1430,1,1,0,0
5,4,2014-07-03,4704,560,1,1,0,0
1,3,2014-07-02,5161,560,1,1,0,0
2,3,2014-07-02,6623,821,1,1,0,0
3,3,2014-07-02,8646,874,1,1,0,0
4,3,2014-07-02,10575,1420,1,1,0,0
5,3,2014-07-02,6153,710,1,1,0,0
1,2,2014-07-01,5138,533,1,1,0,0
2,2,2014-07-01,5454,646,1,1,0,0
3,2,2014-07-01,8373,866,1,1,0,0
4,2,2014-07-01,11584,1435,1,1,0,0
5,2,2014-07-01,6407,689,1,1,0,0
1,1,2014-06-30,5738,641,1,1,0,0
2,1,2014-06-30,10682,1021,1,1,0,0
3,1,2014-06-30,15689,1193,1,1,0,0
4,1,2014-06-30,15672,1783,1,1,0,0
5,1,2014-06-30,7954,784,1,1,0,0
1,7,2014-06-29,0,0,0,0,0,0
2,7,2014-06-29,0,0,0,0,0,0
3,7,2014-06-29,0,0,0,0,0,0
4,7,2014-06-29,0,0,0,0,0,0
5,7,2014-06-29,0,0,0,0,0,0
1,6,2014-06-28,5162,566,1,0,0,0
2,6,2014-06-28,2644,340,1,0,0,0
3,6,2014-06-28,5802,635,1,0,0,0
4,6,2014-06-28,9601,1310,1,0,0,0
5,6,2014-06-28,2206,241,1,0,0,0
1,5,2014-06-27,4019,501,1,0,0,0
2,5,2014-06-27,4646,552,1,0,0,0
3,5,2014-06-27,5162,623,1,0,0,0
4,5,2014-06-27,7556,1129,1,0,0,0
5,5,2014-06-27,4264,515,1,0,0,0
1,4,2014-06-26,2749,368,1,0,0,0
2,4,2014-06-26,4215,542,1,0,0,0
3,4,2014-06-26,5766,662,1,0,0,0
4,4,2014-06-26,7080,1032,1,0,0,0
5,4,2014-06-26,3115,450,1,0,0,0
1,3,2014-06-25,3727,440,1,0,0,0
2,3,2014-06-25,4767,613,1,0,0,0
3,3,2014-06-25,5618,705,1,0,0,0
4,3,2014-06-25,8450,1174,1,0,0,0
5,3,2014-06-25,4026,557,1,0,0,0
1,2,2014-06-24,3351,444,1,0,0,0
2,2,2014-06-24,3787,496,1,0,0,0
3,2,2014-06-24,5599,660,1,0,0,0
4,2,2014-06-24,7723,1102,1,0,0,0
5,2,2014-06-24,3748,452,1,0,0,0
1,1,2014-06-23,3755,456,1,0,0,0
2,1,2014-06-23,4066,559,1,0,0,0
3,1,2014-06-23,5182,683,1,0,0,0
4,1,2014-06-23,8998,1291,1,0,0,0
5,1,2014-06-23,3964,555,1,0,0,0
1,7,2014-06-22,0,0,0,0,0,0
2,7,2014-06-22,0,0,0,0,0,0
3,7,2014-06-22,0,0,0,0,0,0
4,7,2014-06-22,0,0,0,0,0,0
5,7,2014-06-22,0,0,0,0,0,0
1,6,2014-06-21,3982,496,1,0,0,0
2,6,2014-06-21,2514,324,1,0,0,0
3,6,2014-06-21,4208,469,1,0,0,0
4,6,2014-06-21,8683,1265,1,0,0,0
5,6,2014-06-21,1816,215,1,0,0,0
1,5,2014-06-20,6362,709,1,1,0,0
2,5,2014-06-20,4572,538,1,1,0,0
3,5,2014-06-20,9752,962,1,1,0,0
4,5,2014-06-20,9503,1332,1,1,0,0
5,5,2014-06-20,4741,586,1,1,0,0
1,4,2014-06-19,0,0,0,1,a,0
2,4,2014-06-19,5451,617,1,1,0,0
3,4,2014-06-19,0,0,0,1,a,0
4,4,2014-06-19,9446,1313,1,1,0,0
5,4,2014-06-19,5307,574,1,1,a,0
1,3,2014-06-18,5256,567,1,1,0,0
2,3,2014-06-18,6300,775,1,1,0,0
3,3,2014-06-18,9218,879,1,1,0,0
4,3,2014-06-18,8791,1180,1,1,0,0
5,3,2014-06-18,5432,679,1,1,0,0
1,2,2014-06-17,5770,594,1,1,0,0
2,2,2014-06-17,5830,625,1,1,0,0
3,2,2014-06-17,10249,977,1,1,0,0
4,2,2014-06-17,10097,1293,1,1,0,0
5,2,2014-06-17,6171,657,1,1,0,0
1,1,2014-06-16,4788,529,1,1,0,0
2,1,2014-06-16,7394,748,1,1,0,0
3,1,2014-06-16,10299,920,1,1,0,0
4,1,2014-06-16,11121,1425,1,1,0,0
5,1,2014-06-16,8065,738,1,1,0,0
1,7,2014-06-15,0,0,0,0,0,0
2,7,2014-06-15,0,0,0,0,0,0
3,7,2014-06-15,0,0,0,0,0,0
4,7,2014-06-15,0,0,0,0,0,0
5,7,2014-06-15,0,0,0,0,0,0
1,6,2014-06-14,4757,562,1,0,0,0
2,6,2014-06-14,2897,337,1,0,0,0
3,6,2014-06-14,4517,475,1,0,0,0
4,6,2014-06-14,11209,1539,1,0,0,0
5,6,2014-06-14,1991,237,1,0,0,0
1,5,2014-06-13,3901,498,1,0,0,0
2,5,2014-06-13,4568,544,1,0,0,0
3,5,2014-06-13,6343,727,1,0,0,0
4,5,2014-06-13,8077,1144,1,0,0,0
5,5,2014-06-13,4176,558,1,0,0,0
1,4,2014-06-12,3702,489,1,0,0,0
2,4,2014-06-12,5187,632,1,0,0,0
3,4,2014-06-12,6889,782,1,0,0,0
4,4,2014-06-12,8637,1184,1,0,0,0
5,4,2014-06-12,4585,577,1,0,0,0
1,3,2014-06-11,4207,535,1,0,0,0
2,3,2014-06-11,4976,670,1,0,0,0
3,3,2014-06-11,5947,684,1,0,0,0
4,3,2014-06-11,8163,1139,1,0,0,0
5,3,2014-06-11,3857,560,1,0,0,0
1,2,2014-06-10,4607,560,1,0,0,0
2,2,2014-06-10,4403,526,1,0,0,0
3,2,2014-06-10,5831,731,1,0,0,1
4,2,2014-06-10,10239,1386,1,0,0,0
5,2,2014-06-10,4196,570,1,0,0,0
1,1,2014-06-09,0,0,0,0,a,0
2,1,2014-06-09,0,0,0,0,a,0
3,1,2014-06-09,0,0,0,0,a,0
4,1,2014-06-09,0,0,0,0,a,0
5,1,2014-06-09,0,0,0,0,a,0
1,7,2014-06-08,0,0,0,0,0,0
2,7,2014-06-08,0,0,0,0,0,0
3,7,2014-06-08,0,0,0,0,0,0
4,7,2014-06-08,0,0,0,0,0,0
5,7,2014-06-08,0,0,0,0,0,0
1,6,2014-06-07,4923,555,1,0,0,0
2,6,2014-06-07,2893,384,1,0,0,0
3,6,2014-06-07,4903,571,1,0,0,0
4,6,2014-06-07,10164,1472,1,0,0,0
5,6,2014-06-07,2461,262,1,0,0,0
1,5,2014-06-06,4957,575,1,1,0,0
2,5,2014-06-06,5064,602,1,1,0,0
3,5,2014-06-06,8015,818,1,1,0,0
4,5,2014-06-06,10705,1365,1,1,0,0
5,5,2014-06-06,5884,641,1,1,0,0
1,4,2014-06-05,5278,585,1,1,0,0
2,4,2014-06-05,5957,657,1,1,0,0
3,4,2014-06-05,8018,817,1,1,0,0
4,4,2014-06-05,10774,1331,1,1,0,0
5,4,2014-06-05,5247,608,1,1,0,0
1,3,2014-06-04,5229,570,1,1,0,0
2,3,2014-06-04,7006,877,1,1,0,0
3,3,2014-06-04,7768,812,1,1,0,0
4,3,2014-06-04,10584,1345,1,1,0,0
5,3,2014-06-04,6056,733,1,1,0,0
1,2,2014-06-03,5614,593,1,1,0,0
2,2,2014-06-03,5619,641,1,1,0,0
3,2,2014-06-03,9614,919,1,1,0,0
4,2,2014-06-03,11083,1418,1,1,0,0
5,2,2014-06-03,5732,645,1,1,0,0
1,1,2014-06-02,6071,609,1,1,0,0
2,1,2014-06-02,7320,775,1,1,0,0
3,1,2014-06-02,10912,1011,1,1,0,0
4,1,2014-06-02,13087,1622,1,1,0,0
5,1,2014-06-02,7860,788,1,1,0,0
1,7,2014-06-01,0,0,0,0,0,0
2,7,2014-06-01,0,0,0,0,0,0
3,7,2014-06-01,0,0,0,0,0,0
4,7,2014-06-01,0,0,0,0,0,0
5,7,2014-06-01,0,0,0,0,0,0
1,6,2014-05-31,4985,560,1,0,0,0
2,6,2014-05-31,2953,485,1,0,0,0
3,6,2014-05-31,4725,514,1,0,0,0
4,6,2014-05-31,11018,1542,1,0,0,0
5,6,2014-05-31,2026,235,1,0,0,0
1,5,2014-05-30,5407,628,1,0,0,0
2,5,2014-05-30,5694,743,1,0,0,1
3,5,2014-05-30,8510,965,1,0,0,0
4,5,2014-05-30,13149,1701,1,0,0,1
5,5,2014-05-30,5858,673,1,0,0,1
1,4,2014-05-29,0,0,0,0,a,0
2,4,2014-05-29,0,0,0,0,a,0
3,4,2014-05-29,0,0,0,0,a,0
4,4,2014-05-29,0,0,0,0,a,0
5,4,2014-05-29,0,0,0,0,a,0
1,3,2014-05-28,4616,581,1,0,0,0
2,3,2014-05-28,5203,652,1,0,0,0
3,3,2014-05-28,4925,619,1,0,0,0
4,3,2014-05-28,11073,1509,1,0,0,0
5,3,2014-05-28,4613,571,1,0,0,0
1,2,2014-05-27,3971,511,1,0,0,0
2,2,2014-05-27,4042,513,1,0,0,0
3,2,2014-05-27,4651,587,1,0,0,0
4,2,2014-05-27,7193,1074,1,0,0,0
5,2,2014-05-27,3849,475,1,0,0,0
1,1,2014-05-26,3912,494,1,0,0,0
2,1,2014-05-26,4173,547,1,0,0,0
3,1,2014-05-26,5458,702,1,0,0,0
4,1,2014-05-26,7949,1155,1,0,0,0
5,1,2014-05-26,3736,523,1,0,0,0
1,7,2014-05-25,0,0,0,0,0,0
2,7,2014-05-25,0,0,0,0,0,0
3,7,2014-05-25,0,0,0,0,0,0
4,7,2014-05-25,0,0,0,0,0,0
5,7,2014-05-25,0,0,0,0,0,0
1,6,2014-05-24,4574,516,1,0,0,0
2,6,2014-05-24,2516,334,1,0,0,0
3,6,2014-05-24,4236,470,1,0,0,0
4,6,2014-05-24,9218,1284,1,0,0,0
5,6,2014-05-24,1888,218,1,0,0,0
1,5,2014-05-23,4968,526,1,1,0,0
2,5,2014-05-23,4802,555,1,1,0,0
3,5,2014-05-23,6619,710,1,1,0,0
4,5,2014-05-23,8611,1177,1,1,0,0
5,5,2014-05-23,4818,591,1,1,0,0
1,4,2014-05-22,3801,481,1,1,0,0
2,4,2014-05-22,4887,582,1,1,0,0
3,4,2014-05-22,6899,753,1,1,0,0
4,4,2014-05-22,8924,1167,1,1,0,0
5,4,2014-05-22,4669,544,1,1,0,0
1,3,2014-05-21,4298,510,1,1,0,0
2,3,2014-05-21,5584,753,1,1,0,0
3,3,2014-05-21,7139,769,1,1,0,0
4,3,2014-05-21,8408,1163,1,1,0,0
5,3,2014-05-21,5035,658,1,1,0,0
1,2,2014-05-20,4909,549,1,1,0,0
2,2,2014-05-20,5155,629,1,1,0,0
3,2,2014-05-20,7828,869,1,1,0,0
4,2,2014-05-20,8127,1165,1,1,0,0
5,2,2014-05-20,4986,584,1,1,0,0
1,1,2014-05-19,5637,608,1,1,0,0
2,1,2014-05-19,6996,734,1,1,0,0
3,1,2014-05-19,9011,902,1,1,0,0
4,1,2014-05-19,11433,1510,1,1,0,0
5,1,2014-05-19,7560,727,1,1,0,0
1,7,2014-05-18,0,0,0,0,0,0
2,7,2014-05-18,0,0,0,0,0,0
3,7,2014-05-18,0,0,0,0,0,0
4,7,2014-05-18,0,0,0,0,0,0
5,7,2014-05-18,0,0,0,0,0,0
1,6,2014-05-17,3785,512,1,0,0,0
2,6,2014-05-17,2532,352,1,0,0,0
3,6,2014-05-17,3485,444,1,0,0,0
4,6,2014-05-17,9040,1327,1,0,0,0
5,6,2014-05-17,1698,206,1,0,0,0
1,5,2014-05-16,3863,479,1,0,0,0
2,5,2014-05-16,3779,528,1,0,0,0
3,5,2014-05-16,5744,711,1,0,0,0
4,5,2014-05-16,7948,1140,1,0,0,0
5,5,2014-05-16,4208,548,1,0,0,0
1,4,2014-05-15,3589,491,1,0,0,0
2,4,2014-05-15,4108,518,1,0,0,0
3,4,2014-05-15,5190,672,1,0,0,0
4,4,2014-05-15,7145,1045,1,0,0,0
5,4,2014-05-15,3996,499,1,0,0,0
1,3,2014-05-14,3710,474,1,0,0,0
2,3,2014-05-14,4700,664,1,0,0,0
3,3,2014-05-14,5142,668,1,0,0,0
4,3,2014-05-14,7268,1081,1,0,0,0
5,3,2014-05-14,4207,583,1,0,0,0
1,2,2014-05-13,3535,449,1,0,0,0
2,2,2014-05-13,3974,530,1,0,0,0
3,2,2014-05-13,6174,720,1,0,0,0
4,2,2014-05-13,7508,1159,1,0,0,0
5,2,2014-05-13,3710,495,1,0,0,0
1,1,2014-05-12,3957,555,1,0,0,0
2,1,2014-05-12,3860,546,1,0,0,0
3,1,2014-05-12,4367,594,1,0,0,0
4,1,2014-05-12,8484,1279,1,0,0,0
5,1,2014-05-12,4123,514,1,0,0,0
1,7,2014-05-11,0,0,0,0,0,0
2,7,2014-05-11,0,0,0,0,0,0
3,7,2014-05-11,0,0,0,0,0,0
4,7,2014-05-11,0,0,0,0,0,0
5,7,2014-05-11,0,0,0,0,0,0
1,6,2014-05-10,5996,710,1,0,0,0
2,6,2014-05-10,2430,316,1,0,0,0
3,6,2014-05-10,5868,720,1,0,0,0
4,6,2014-05-10,10559,1542,1,0,0,0
5,6,2014-05-10,2350,250,1,0,0,0
1,5,2014-05-09,5237,622,1,1,0,0
2,5,2014-05-09,5979,743,1,1,0,0
3,5,2014-05-09,7499,802,1,1,0,0
4,5,2014-05-09,10880,1422,1,1,0,0
5,5,2014-05-09,5883,614,1,1,0,0
1,4,2014-05-08,5222,614,1,1,0,0
2,4,2014-05-08,5151,626,1,1,0,0
3,4,2014-05-08,7396,796,1,1,0,0
4,4,2014-05-08,9227,1246,1,1,0,0
5,4,2014-05-08,5410,623,1,1,0,0
1,3,2014-05-07,5075,604,1,1,0,0
2,3,2014-05-07,6733,780,1,1,0,0
3,3,2014-05-07,8435,855,1,1,0,0
4,3,2014-05-07,9245,1221,1,1,0,0
5,3,2014-05-07,5795,684,1,1,0,0
1,2,2014-05-06,5055,585,1,1,0,0
2,2,2014-05-06,5992,628,1,1,0,0
3,2,2014-05-06,8925,891,1,1,0,0
4,2,2014-05-06,9723,1285,1,1,0,0
5,2,2014-05-06,5777,641,1,1,0,0
1,1,2014-05-05,5325,615,1,1,0,0
2,1,2014-05-05,7242,751,1,1,0,0
3,1,2014-05-05,9327,926,1,1,0,0
4,1,2014-05-05,11986,1545,1,1,0,0
5,1,2014-05-05,7446,791,1,1,0,0
1,7,2014-05-04,0,0,0,0,0,0
2,7,2014-05-04,0,0,0,0,0,0
3,7,2014-05-04,0,0,0,0,0,0
4,7,2014-05-04,0,0,0,0,0,0
5,7,2014-05-04,0,0,0,0,0,0
1,6,2014-05-03,5498,633,1,0,0,0
2,6,2014-05-03,2968,369,1,0,0,0
3,6,2014-05-03,4950,557,1,0,0,0
4,6,2014-05-03,10330,1475,1,0,0,0
5,6,2014-05-03,2061,236,1,0,0,0
1,5,2014-05-02,6790,732,1,1,0,0
2,5,2014-05-02,7176,743,1,1,0,1
3,5,2014-05-02,10994,1066,1,1,0,0
4,5,2014-05-02,15274,1833,1,1,0,1
5,5,2014-05-02,6978,743,1,1,0,0
1,4,2014-05-01,0,0,0,1,a,0
2,4,2014-05-01,0,0,0,1,a,1
3,4,2014-05-01,0,0,0,1,a,0
4,4,2014-05-01,0,0,0,1,a,0
5,4,2014-05-01,0,0,0,1,a,0
1,3,2014-04-30,5870,624,1,1,0,0
2,3,2014-04-30,7646,943,1,1,0,1
3,3,2014-04-30,10482,1015,1,1,0,0
4,3,2014-04-30,14743,1820,1,1,0,0
5,3,2014-04-30,6543,783,1,1,0,0
1,2,2014-04-29,5923,628,1,1,0,0
2,2,2014-04-29,6667,707,1,1,0,1
3,2,2014-04-29,8455,874,1,1,0,0
4,2,2014-04-29,9680,1257,1,1,0,0
5,2,2014-04-29,6274,640,1,1,0,0
1,1,2014-04-28,5488,607,1,1,0,0
2,1,2014-04-28,6520,667,1,1,0,1
3,1,2014-04-28,9500,934,1,1,0,0
4,1,2014-04-28,11863,1539,1,1,0,0
5,1,2014-04-28,7184,727,1,1,0,0
1,7,2014-04-27,0,0,0,0,0,0
2,7,2014-04-27,0,0,0,0,0,0
3,7,2014-04-27,0,0,0,0,0,0
4,7,2014-04-27,0,0,0,0,0,0
5,7,2014-04-27,0,0,0,0,0,0
1,6,2014-04-26,3989,535,1,0,0,0
2,6,2014-04-26,2701,335,1,0,0,0
3,6,2014-04-26,3906,443,1,0,0,0
4,6,2014-04-26,8650,1265,1,0,0,0
5,6,2014-04-26,1802,221,1,0,0,0
1,5,2014-04-25,3710,468,1,0,0,1
2,5,2014-04-25,3795,489,1,0,0,1
3,5,2014-04-25,5241,673,1,0,0,1
4,5,2014-04-25,7041,1002,1,0,0,1
5,5,2014-04-25,3659,491,1,0,0,1
1,4,2014-04-24,3376,461,1,0,0,1
2,4,2014-04-24,3675,515,1,0,0,1
3,4,2014-04-24,5389,684,1,0,0,1
4,4,2014-04-24,7294,1112,1,0,0,1
5,4,2014-04-24,3661,475,1,0,0,1
1,3,2014-04-23,3482,434,1,0,0,1
